Date,Emp_ID,Age,Gender,City,Education,Salary,Join_Date,Last_Work_Date,Join_Designation,Designation,Total_Sales_Acquired,Quarterly_Rating
1/9/2017,1739,30,Male,C7,Bachelor,56867,22/5/2017,13/9/2017,2.0,2,0,1
1/12/2017,1740,27,Female,C22,Master,53857,5/12/2017,,1.0,1,0,1
1/12/2017,1741,39,Male,C12,Bachelor,95139,29/5/2017,,3.0,3,5572097,4
1/7/2017,1742,32,Female,C27,Master,95822,17/5/2017,10/7/2017,3.0,3,0,1
1/5/2017,1743,38,Male,C18,College,45163,11/8/2015,9/5/2017,2.0,2,11077715,1
1/1/2016,1744,23,Male,C22,College,47072,31/8/2015,2/1/2016,1.0,1,0,1
1/12/2017,1745,31,Male,C18,Master,149637,19/12/2011,,2.0,4,21356700,2
1/5/2017,1746,51,Female,C12,Master,38478,24/9/2015,8/5/2017,1.0,2,5644080,2
1/3/2016,1749,32,Female,C1,Master,33681,8/8/2013,23/3/2016,1.0,1,403730,1
1/11/2016,1751,30,Male,C5,Master,60847,30/8/2016,23/11/2016,2.0,2,153700,1
1/12/2017,1752,35,Female,C15,Bachelor,80094,17/4/2017,,3.0,3,2199920,1
1/12/2017,1753,41,Male,C13,College,47598,19/7/2012,,1.0,1,14401180,3
1/3/2016,1754,25,Female,C10,Master,42975,9/1/2016,1/3/2016,1.0,1,-500000,1
1/1/2017,1755,29,Male,C2,Bachelor,37995,12/11/2016,19/1/2017,2.0,2,0,1
1/10/2017,1756,42,Female,C13,Bachelor,51016,13/11/2014,3/10/2017,2.0,3,11165310,1
1/5/2017,1757,35,Female,C3,Bachelor,31500,11/3/2017,19/5/2017,1.0,1,485570,1
1/5/2017,1758,40,Male,C27,Master,70122,30/12/2016,,3.0,3,0,1
1/1/2016,1759,31,Male,C28,Master,22519,18/8/2015,11/1/2016,1.0,1,0,1
1/2/2017,1760,31,Male,C4,Bachelor,30996,2/12/2015,17/2/2017,1.0,1,442982,1
1/10/2016,1761,39,Male,C20,Master,149354,18/2/2013,19/10/2016,5.0,5,0,1
1/1/2017,1763,22,Female,C12,College,33042,30/11/2016,21/1/2017,1.0,1,0,1
1/12/2017,1764,39,Male,C7,Master,76804,3/8/2017,,3.0,3,196060,1
1/12/2017,1766,32,Male,C20,Bachelor,23221,24/10/2017,,3.0,3,0,1
1/2/2017,1769,33,Male,C2,Master,45609,8/7/2015,17/2/2017,,1,626620,1
1/12/2017,1770,38,Female,C4,Master,92440,2/5/2013,,1.0,4,33709640,1
1/6/2017,1771,34,Female,C15,College,40685,,16/6/2017,2.0,2,0,1
1/5/2016,1773,27,Female,C11,Master,81385,18/5/2015,16/5/2016,1.0,2,642820,1
1/12/2017,1774,35,Male,C23,Master,83242,19/6/2017,28/11/2017,2.0,2,484200,1
1/12/2017,1775,37,Female,C18,Bachelor,85332,30/10/2017,,3.0,3,0,1
1/12/2017,1776,37,Male,C11,Master,73566,25/7/2017,,2.0,2,8743580,4
1/11/2016,1778,29,Male,C3,Master,47980,15/6/2015,26/11/2016,2.0,2,3834850,1
1/10/2017,1779,28,Male,C3,College,59205,4/7/2017,12/10/2017,1.0,1,630200,1
1/6/2017,1781,39,Male,C25,Master,91064,6/2/2017,14/6/2017,3.0,3,187950,1
1/12/2017,1782,40,Female,C18,Bachelor,101227,12/11/2012,,1.0,3,16483690,2
1/12/2017,1783,45,Male,C14,College,54718,31/7/2015,,1.0,3,34374620,4
1/9/2016,1784,30,Female,C23,Master,58671,25/11/2013,22/9/2016,1.0,2,2591250,2
1/9/2017,1785,31,Male,C27,Bachelor,67067,31/7/2017,18/9/2017,3.0,3,0,1
1/3/2016,1786,24,Male,C9,Bachelor,63577,23/9/2015,27/2/2016,1.0,1,893410,2
1/2/2017,1788,32,Female,C4,Bachelor,49696,5/12/2016,14/2/2017,2.0,2,0,1
1/10/2016,1789,31,Male,C25,Bachelor,22875,4/7/2016,7/10/2016,1.0,1,0,1
1/12/2017,1791,41,Male,C29,Bachelor,54377,17/11/2017,,2.0,2,0,1
1/3/2016,1792,39,Male,C26,College,61613,17/7/2015,2/3/2016,3.0,3,2342890,2
1/12/2017,1793,28,Female,C24,Master,48734,17/5/2017,,2.0,2,2842880,2
1/5/2016,1795,29,Male,C14,Bachelor,60764,22/1/2015,24/5/2016,2.0,3,117320,1
1/6/2017,1796,38,Male,C6,Master,62204,8/10/2016,7/6/2017,2.0,2,301928,1
1/6/2017,1797,25,Male,C8,Bachelor,46788,15/12/2016,17/6/2017,1.0,1,768870,1
1/3/2017,1800,32,Male,C3,Bachelor,35542,8/10/2016,13/3/2017,,2,306770,1
1/12/2017,1801,26,Female,C16,Bachelor,57714,30/5/2017,,1.0,1,1816830,2
1/12/2017,1802,25,Male,C18,Master,26520,6/11/2017,,2.0,2,0,1
1/7/2016,1803,34,Male,C3,Master,52914,9/5/2015,20/7/2016,1.0,1,-1385530,1
1/12/2017,1804,31,Male,C15,Master,86813,4/10/2017,,3.0,3,300830,1
1/12/2017,1805,40,Male,C19,College,59636,29/5/2017,,3.0,3,2589640,1
1/12/2017,1807,29,Male,C2,Bachelor,16581,19/9/2017,,1.0,1,341060,1
1/12/2016,1808,52,Male,C6,Bachelor,65754,9/9/2015,10/12/2016,3.0,3,7067580,1
1/9/2016,1809,38,Male,C22,Bachelor,75835,15/6/2016,26/9/2016,2.0,4,200000,1
1/8/2016,1810,36,Male,C13,College,90743,5/10/2015,4/8/2016,1.0,3,10735670,1
1/12/2017,1811,37,Male,C9,Master,66631,30/6/2014,,1.0,2,18027620,2
1/12/2017,1812,35,Female,C23,College,51267,13/12/2017,,3.0,3,0,1
1/10/2016,1813,44,Male,C14,Master,88204,12/7/2016,4/10/2016,4.0,4,1876530,1
1/2/2017,1814,27,Female,C4,College,125011,28/1/2013,10/2/2017,1.0,4,15570900,1
1/12/2017,1815,32,Male,C3,Bachelor,44108,14/9/2017,,2.0,2,739760,2
1/2/2016,1816,27,Female,C7,College,53920,19/10/2015,26/2/2016,1.0,1,101890,1
1/12/2017,1817,41,Female,C8,Bachelor,66119,26/7/2012,,,3,20702280,2
1/7/2017,1818,30,Male,C25,Master,25579,15/5/2017,14/7/2017,2.0,2,0,1
1/12/2017,1819,23,Male,C16,Bachelor,30342,29/8/2017,11/12/2017,1.0,1,277328,1
1/1/2016,1820,37,Female,C20,Bachelor,57083,10/12/2015,26/1/2016,2.0,2,0,1
1/9/2016,1823,44,Male,C25,College,46309,5/8/2015,22/9/2016,2.0,2,2094860,2
1/6/2016,1824,22,Male,C26,College,27023,23/9/2015,3/6/2016,1.0,1,1856620,1
1/3/2016,1825,51,Male,C13,College,11943,30/5/2015,25/3/2016,1.0,1,395400,1
1/7/2017,1826,32,Male,C7,Bachelor,145483,1/7/2016,13/7/2017,3.0,3,4919558,1
1/12/2017,1828,34,Male,C16,College,46866,6/9/2017,,3.0,3,1314850,2
1/5/2016,1829,32,Female,C2,Bachelor,53181,2/12/2015,4/5/2016,1.0,1,0,1
1/12/2017,1830,33,Male,C6,College,30044,30/1/2017,,1.0,1,5542490,3
1/12/2017,1831,38,Male,C5,Bachelor,42960,13/7/2017,,3.0,3,637320,1
1/7/2016,1832,41,Male,C4,Master,136307,,27/7/2016,5.0,5,100370,1
1/7/2016,1834,39,Male,C17,College,39994,29/6/2016,12/7/2016,2.0,2,0,1
1/7/2016,1835,28,Male,C1,Master,42460,7/5/2015,18/7/2016,,2,1533680,1
1/12/2017,1836,34,Female,C20,College,48546,22/5/2017,,2.0,2,2590880,1
1/12/2017,1837,30,Male,C15,College,80368,,,2.0,2,4169060,4
1/2/2016,1838,28,Female,C7,Master,22095,14/9/2015,1/2/2016,1.0,1,101980,1
1/12/2017,1839,38,Male,C2,College,15861,,,1.0,1,0,1
1/12/2017,1840,31,Female,C6,Bachelor,38183,21/11/2014,,1.0,3,21029470,4
1/12/2017,1841,33,Male,C24,College,123565,,,,3,32766560,2
1/8/2017,1842,28,Female,C23,College,68837,29/6/2017,29/7/2017,2.0,2,0,1
1/6/2017,1843,35,Male,C6,College,113857,11/2/2017,19/6/2017,3.0,3,150350,1
1/3/2016,1844,42,Female,C1,Bachelor,17476,21/12/2015,9/3/2016,1.0,1,103970,1
1/7/2016,1845,30,Male,C9,Master,45811,20/5/2015,13/7/2016,1.0,2,2305640,1
1/10/2017,1846,39,Female,C3,Bachelor,41504,26/6/2017,28/9/2017,2.0,2,0,1
1/9/2016,1847,33,Female,C24,Bachelor,26160,12/5/2015,22/9/2016,1.0,1,1682170,2
1/1/2017,1848,28,Male,C13,Master,40671,4/11/2016,7/1/2017,1.0,1,0,1
1/8/2017,1849,33,Male,C6,Master,53062,22/1/2015,29/7/2017,1.0,2,14208530,1
1/11/2017,1850,34,Female,C20,Master,80779,5/5/2017,20/11/2017,2.0,2,1738957,2
1/4/2016,1851,41,Female,C21,College,54180,18/11/2015,31/3/2016,2.0,2,290830,1
1/12/2017,1852,55,Male,C3,Bachelor,76029,15/6/2015,,,3,29036280,4
1/9/2016,1853,27,Male,C29,Master,140833,9/8/2012,9/9/2016,1.0,4,11614440,1
1/12/2016,1854,44,Male,C21,College,53355,,21/12/2016,1.0,2,3980110,2
1/1/2017,1855,30,Male,C17,Master,54971,2/12/2016,5/1/2017,2.0,2,0,1
1/9/2016,1856,50,Female,C1,Bachelor,59431,2/12/2014,12/9/2016,1.0,4,20351490,3
1/12/2017,1858,27,Female,C28,Master,48860,29/6/2016,,1.0,1,26818060,2
1/12/2017,1859,35,Male,C22,College,37209,15/12/2014,,1.0,1,17160130,4
1/8/2017,1860,35,Male,C14,Bachelor,37704,1/12/2016,29/7/2017,2.0,2,234840,1
1/1/2016,1861,39,Male,C16,College,41796,7/5/2015,28/1/2016,1.0,1,0,1
1/5/2016,1862,44,Female,C25,College,55837,14/1/2016,30/4/2016,2.0,2,800710,1
1/11/2017,1863,29,Male,C27,Bachelor,78511,9/8/2017,16/11/2017,2.0,2,0,1
1/12/2017,1864,34,Female,C29,Bachelor,85688,11/8/2011,,1.0,3,29146990,3
1/8/2016,1865,41,Male,C11,Master,51764,30/11/2015,1/8/2016,2.0,2,3143290,1
1/6/2017,1866,33,Male,C12,Bachelor,38416,10/12/2016,5/6/2017,1.0,1,473500,1
1/6/2016,1867,26,Female,C20,Master,90560,5/2/2014,7/6/2016,1.0,3,1850000,1
1/9/2016,1868,43,Female,C27,College,78444,27/3/2013,29/8/2016,,3,2357650,1
1/12/2017,1869,33,Female,C21,Bachelor,127737,4/1/2017,,,3,4346800,2
1/12/2017,1871,29,Male,C5,College,42573,31/7/2017,,2.0,2,2458110,2
1/8/2017,1872,36,Female,C12,College,63739,27/3/2017,29/7/2017,3.0,3,0,1
1/12/2017,1873,33,Female,C8,College,53926,2/10/2017,,2.0,2,0,1
1/12/2017,1874,38,Male,C26,Bachelor,55601,9/5/2015,,2.0,2,17454920,3
1/12/2017,1875,45,Female,C2,Master,74090,21/1/2013,,1.0,3,27099710,4
1/5/2016,1876,38,Male,C15,Bachelor,18948,2/5/2015,6/5/2016,1.0,1,638080,1
1/10/2017,1877,40,Female,C26,College,126742,29/4/2016,28/9/2017,1.0,5,52526160,1
1/6/2017,1878,30,Female,C6,College,43578,10/12/2015,2/6/2017,2.0,2,5587800,1
1/11/2016,1879,46,Male,C21,Bachelor,77647,1/11/2014,31/10/2016,3.0,3,4280480,1
1/12/2017,1880,33,Female,C14,College,66854,11/12/2017,,2.0,2,0,1
1/6/2017,1882,33,Male,C17,Bachelor,52471,18/11/2016,27/6/2017,3.0,3,4453830,2
1/3/2017,1883,34,Female,C12,College,53123,28/12/2016,8/3/2017,3.0,3,197080,1
1/12/2017,1884,30,Male,C24,Bachelor,44443,29/5/2017,,1.0,1,1205820,2
1/10/2016,1886,30,Male,C16,Bachelor,17936,13/7/2015,4/10/2016,1.0,1,2895700,1
1/3/2016,1887,33,Male,C20,Bachelor,27498,,9/3/2016,1.0,2,471290,1
1/12/2017,1888,27,Female,C20,College,41255,4/2/2017,,2.0,2,4030510,1
1/6/2017,1889,30,Female,C10,College,39830,1/2/2017,20/6/2017,,2,0,1
1/9/2016,1890,32,Female,C14,Bachelor,79599,22/7/2016,6/9/2016,3.0,3,0,1
1/1/2016,1891,33,Female,C27,Bachelor,79239,6/11/2015,4/1/2016,3.0,3,0,1
1/12/2017,1892,44,Male,C19,Master,67732,19/7/2012,,1.0,2,21124955,4
1/2/2017,1893,39,Male,C26,Bachelor,132819,20/1/2014,,5.0,5,1675670,1
1/2/2017,1894,33,Female,C7,Master,51264,9/2/2017,,3.0,3,0,1
1/8/2017,1895,26,Male,C28,Master,33721,,29/7/2017,1.0,1,0,1
1/1/2016,1896,41,Female,C15,College,71593,7/12/2015,28/1/2016,2.0,2,0,1
1/1/2017,1897,33,Male,C16,Master,123750,7/4/2016,16/1/2017,2.0,4,6594920,1
1/11/2016,1898,37,Male,C16,College,36230,31/8/2016,8/11/2016,3.0,3,0,1
1/3/2016,1899,30,Male,C15,Master,57581,26/11/2014,17/3/2016,1.0,1,221040,1
1/6/2017,1900,30,Male,C13,College,24538,17/11/2016,2/6/2017,,1,4413820,1
1/9/2016,1901,28,Male,C11,Master,96265,11/7/2016,20/9/2016,3.0,3,0,1
1/9/2017,1902,35,Female,C9,College,39246,7/8/2017,29/8/2017,2.0,2,0,1
1/9/2016,1904,27,Male,C14,College,29148,3/6/2013,22/9/2016,2.0,2,1228620,1
1/10/2017,1905,29,Male,C5,Master,68418,,9/10/2017,3.0,3,213060,1
1/9/2016,1906,34,Male,C23,Bachelor,76092,19/2/2015,27/9/2016,2.0,3,7265580,1
1/11/2017,1908,27,Female,C8,College,29660,,31/10/2017,2.0,2,0,1
1/5/2017,1909,31,Female,C21,Master,36429,3/11/2016,20/5/2017,3.0,3,2605330,2
1/9/2017,1911,41,Female,C15,Master,96143,2/11/2016,15/9/2017,3.0,3,3842680,1
1/7/2016,1912,25,Female,C1,College,74589,16/7/2012,12/7/2016,1.0,3,1990689,1
1/4/2016,1913,34,Male,C26,College,32285,8/12/2014,29/3/2016,2.0,2,1078260,1
1/12/2017,1914,32,Male,C3,Master,48010,24/5/2017,,1.0,1,2042670,2
1/5/2016,1916,37,Female,C16,Master,34619,18/5/2015,17/5/2016,1.0,1,951830,1
1/10/2016,1917,31,Male,C4,Master,27867,18/6/2015,6/10/2016,,1,5339390,1
1/12/2017,1918,31,Female,C21,College,73070,14/8/2014,,1.0,3,25757010,4
1/2/2017,1919,33,Male,C21,Master,41169,28/9/2016,17/2/2017,3.0,3,0,1
1/3/2017,1922,27,Male,C20,Bachelor,24574,31/10/2016,14/3/2017,2.0,2,0,1
1/12/2017,1924,31,Female,C10,Bachelor,73534,12/2/2015,,2.0,2,13626550,2
1/12/2017,1925,27,Male,C4,Bachelor,60711,15/12/2017,,2.0,2,0,1
1/5/2016,1926,30,Male,C26,Master,29575,22/1/2015,4/5/2016,1.0,1,728820,1
1/10/2016,1927,42,Male,C20,College,32043,11/12/2014,11/10/2016,1.0,3,2709580,1
1/5/2017,1928,29,Male,C13,Bachelor,69939,29/11/2016,1/5/2017,3.0,3,485010,1
1/12/2017,1929,31,Male,C9,Master,66923,30/12/2016,,,2,4184300,2
1/10/2016,1930,37,Male,C29,Bachelor,67317,28/11/2013,3/10/2016,1.0,2,1061950,1
1/5/2016,1932,28,Female,C7,Bachelor,63898,21/5/2015,24/5/2016,2.0,2,418100,1
1/2/2016,1933,32,Female,C24,College,40086,20/10/2015,18/2/2016,1.0,1,0,1
1/9/2016,1934,26,Male,C7,Master,52518,29/8/2016,27/9/2016,2.0,2,0,1
1/6/2016,1935,32,Male,C8,College,60214,9/11/2015,7/6/2016,1.0,1,1276159,2
1/12/2017,1936,26,Male,C22,Bachelor,25818,4/9/2015,,1.0,1,16585750,3
1/7/2017,1937,27,Male,C28,Bachelor,78057,6/10/2016,13/7/2017,,3,3825400,1
1/9/2017,1938,36,Male,C15,Master,83455,30/1/2017,8/9/2017,3.0,3,1888150,1
1/8/2016,1939,28,Female,C1,Master,55315,14/11/2014,1/8/2016,1.0,2,1500210,1
1/8/2017,1941,28,Female,C7,Master,58533,7/4/2017,29/7/2017,2.0,2,1231750,3
1/2/2017,1942,36,Female,C27,Bachelor,61994,15/9/2016,11/2/2017,2.0,2,663870,1
1/9/2016,1944,46,Female,C11,Bachelor,19072,12/3/2015,22/9/2016,1.0,1,1241200,1
1/11/2016,1947,32,Female,C27,College,41973,6/7/2016,21/11/2016,2.0,2,200000,1
1/12/2017,1948,27,Male,C3,Bachelor,29520,21/9/2017,20/12/2017,1.0,1,0,1
1/11/2017,1949,31,Female,C3,Bachelor,88909,29/10/2016,21/11/2017,3.0,3,3204010,1
1/1/2017,1950,26,Female,C3,College,28506,10/1/2017,17/1/2017,2.0,2,0,1
1/7/2016,1951,30,Male,C29,College,44512,,8/7/2016,3.0,3,0,1
1/4/2017,1952,28,Male,C10,Master,34020,8/7/2014,27/4/2017,1.0,1,3500430,1
1/5/2017,1954,31,Male,C9,College,49213,7/10/2016,19/5/2017,1.0,1,1382460,1
1/12/2017,1955,29,Male,C3,Bachelor,79676,11/12/2017,,3.0,3,0,1
1/12/2017,1956,36,Male,C14,Bachelor,77645,17/7/2017,,3.0,3,474230,1
1/12/2017,1957,38,Female,C21,College,25678,6/9/2012,,1.0,2,13395500,3
1/12/2017,1958,28,Female,C25,College,32250,30/11/2016,,1.0,1,2435610,1
1/2/2017,1959,36,Male,C26,Master,40099,19/6/2015,20/2/2017,1.0,1,6006280,2
1/5/2017,1960,30,Female,C1,College,59169,10/2/2017,5/5/2017,2.0,2,0,1
1/12/2017,1962,29,Male,C15,Master,59078,,,3.0,3,952730,2
1/9/2017,1963,32,Male,C11,College,46860,17/7/2017,8/9/2017,2.0,2,0,1
1/12/2017,1965,36,Male,C19,Bachelor,40118,28/9/2017,,3.0,3,1183570,2
1/4/2016,1967,41,Male,C29,College,28059,18/6/2015,4/4/2016,1.0,1,375220,1
1/12/2017,1968,40,Male,C15,Bachelor,55836,13/7/2015,,1.0,1,16747520,2
1/5/2016,1970,24,Male,C20,Bachelor,40996,21/12/2015,4/5/2016,2.0,2,798510,1
1/12/2017,1971,25,Male,C16,College,47026,20/12/2017,,2.0,2,0,1
1/12/2017,1972,29,Female,C18,College,44137,1/2/2017,,1.0,1,3330620,1
1/3/2016,1973,36,Male,C14,Bachelor,52011,30/11/2015,29/2/2016,1.0,1,233880,1
1/2/2017,1975,36,Female,C2,Bachelor,21043,20/6/2016,30/1/2017,1.0,1,3357730,1
1/1/2016,1976,31,Female,C20,Master,51181,31/7/2015,23/1/2016,2.0,2,0,1
1/12/2017,1977,36,Female,C8,College,26145,17/9/2016,,1.0,1,7227870,2
1/1/2016,1978,41,Male,C17,College,12553,9/12/2015,19/1/2016,1.0,1,0,1
1/2/2016,1979,33,Male,C25,Bachelor,18642,12/9/2015,3/2/2016,1.0,1,0,1
1/12/2017,1980,36,Male,C29,College,42383,5/5/2017,,3.0,3,899410,1
1/12/2017,1981,39,Female,C27,Master,60415,18/8/2017,,,2,2131080,3
1/12/2017,1982,34,Female,C1,Bachelor,81936,5/11/2016,,2.0,2,6907240,2
1/9/2016,1983,49,Female,C23,Master,76531,2/7/2015,22/9/2016,1.0,2,2395890,1
1/2/2017,1984,35,Male,C7,Bachelor,56702,,30/1/2017,2.0,2,188065,1
1/11/2016,1987,25,Male,C4,Master,67394,21/10/2015,14/11/2016,2.0,2,3033920,1
1/12/2016,1988,39,Male,C24,College,72499,13/6/2016,21/12/2016,3.0,3,0,1
1/12/2017,1989,37,Male,C7,Master,76388,25/1/2017,,3.0,3,4643360,2
1/5/2016,1990,22,Male,C28,College,48097,4/5/2015,20/5/2016,1.0,1,3121600,2
1/11/2016,1991,30,Male,C20,Master,76425,29/6/2016,29/10/2016,2.0,2,1119000,1
1/5/2016,1992,35,Female,C26,Master,28498,26/12/2015,2/5/2016,1.0,1,1375680,2
1/4/2017,1993,32,Male,C21,College,74953,11/3/2017,19/4/2017,2.0,2,0,1
1/12/2017,1994,37,Male,C10,Bachelor,46345,10/7/2017,6/12/2017,3.0,3,0,1
1/3/2016,1995,34,Male,C5,College,52713,6/1/2016,21/3/2016,1.0,1,87200,1
1/7/2016,1996,37,Male,C13,Bachelor,48436,23/5/2015,29/6/2016,1.0,1,2866880,1
1/4/2017,1997,35,Male,C11,Bachelor,42408,19/5/2015,25/4/2017,1.0,2,7942910,1
1/1/2017,1998,36,Male,C15,College,32523,7/11/2016,2/1/2017,2.0,2,0,1
1/12/2017,1999,28,Female,C19,Bachelor,30258,30/10/2017,,,1,0,1
1/6/2017,2000,25,Male,C14,Master,46866,24/8/2016,5/6/2017,1.0,1,1789380,1
1/12/2017,2001,27,Female,C23,Bachelor,39471,7/8/2017,6/12/2017,1.0,1,0,1
1/6/2017,2002,35,Male,C6,Bachelor,98821,18/6/2010,21/6/2017,2.0,4,24461920,1
1/12/2017,2003,26,Female,C27,Bachelor,54056,,28/11/2017,2.0,2,0,1
1/3/2017,2005,25,Male,C13,Master,57597,17/11/2016,18/3/2017,1.0,1,442400,1
1/11/2017,2007,27,Female,C16,College,85803,28/6/2017,15/11/2017,3.0,3,493600,1
1/12/2017,2008,35,Female,C27,College,30840,26/12/2014,,1.0,2,26824210,4
1/3/2017,2009,28,Female,C10,College,60796,7/12/2016,14/3/2017,1.0,1,0,1
1/10/2017,2010,32,Male,C25,Bachelor,34692,30/12/2016,12/10/2017,2.0,2,4293290,1
1/12/2017,2012,28,Male,C3,Bachelor,70916,9/1/2017,,2.0,2,5893200,1
1/8/2016,2013,37,Female,C20,Master,59274,15/5/2015,5/8/2016,1.0,1,3015730,2
1/12/2017,2014,31,Female,C8,Master,61692,7/2/2017,,2.0,2,5352210,2
1/1/2016,2015,33,Female,C22,Master,58203,16/3/2015,5/1/2016,1.0,1,0,1
1/5/2016,2016,24,Female,C1,Master,24906,29/4/2013,14/5/2016,1.0,2,899070,1
1/8/2016,2017,44,Male,C4,Bachelor,53521,12/9/2013,29/7/2016,1.0,2,3266460,2
1/12/2017,2018,25,Male,C21,College,29719,2/10/2017,,2.0,2,0,1
1/12/2016,2019,40,Female,C16,Bachelor,64781,,6/12/2016,2.0,2,1154370,2
1/6/2017,2020,33,Male,C3,Bachelor,58131,30/1/2017,29/5/2017,3.0,3,212320,1
1/5/2016,2021,25,Male,C25,Master,33239,5/5/2015,27/5/2016,1.0,1,3136400,4
1/4/2017,2022,31,Male,C23,College,47050,2/9/2016,25/4/2017,3.0,3,1069470,1
1/1/2016,2023,38,Female,C8,College,37709,19/6/2015,9/1/2016,2.0,2,0,1
1/12/2016,2024,33,Male,C20,Master,22691,7/10/2016,27/12/2016,1.0,1,310260,1
1/5/2017,2025,29,Male,C4,College,42234,18/11/2016,16/5/2017,1.0,1,1302720,1
1/12/2017,2026,31,Female,C26,Master,36096,11/10/2017,18/12/2017,1.0,1,0,1
1/12/2017,2027,36,Female,C8,Bachelor,130245,8/10/2012,,1.0,4,36239210,2
1/12/2017,2028,41,Female,C27,Master,46478,22/12/2015,,2.0,2,21565150,3
1/12/2017,2030,32,Female,C21,College,42779,5/12/2017,,2.0,2,0,1
1/2/2016,2031,26,Male,C4,College,50034,26/5/2015,2/2/2016,2.0,2,218894,1
1/12/2017,2032,29,Male,C7,College,85677,27/10/2017,,3.0,3,746720,2
1/6/2016,2033,29,Male,C21,Master,51303,31/7/2015,30/5/2016,1.0,1,3239170,1
1/7/2017,2034,27,Female,C10,Master,71138,14/5/2015,3/7/2017,1.0,2,6908370,1
1/7/2016,2035,43,Male,C6,College,63634,22/5/2015,19/7/2016,1.0,2,2141250,1
1/1/2016,2036,28,Female,C21,College,72393,30/11/2015,26/1/2016,2.0,2,0,1
1/11/2016,2037,31,Male,C4,College,50370,4/10/2016,29/10/2016,3.0,3,0,1
1/2/2016,2038,23,Female,C7,Bachelor,17687,19/1/2016,24/2/2016,1.0,1,0,1
1/12/2017,2039,36,Female,C5,Master,74434,15/12/2017,,2.0,2,0,1
1/5/2016,2040,25,Male,C15,Bachelor,20590,3/3/2015,3/5/2016,1.0,1,859840,1
1/8/2017,2041,34,Male,C22,Master,46083,12/6/2017,29/7/2017,2.0,2,0,1
1/12/2017,2043,36,Male,C10,College,94212,18/9/2017,,3.0,3,3305680,3
1/3/2017,2044,34,Male,C20,College,38619,15/11/2016,23/3/2017,2.0,2,466160,1
1/10/2017,2045,25,Male,C9,Bachelor,84806,9/5/2017,12/10/2017,3.0,3,794170,1
1/12/2017,2047,36,Male,C29,Master,70252,9/8/2016,1/12/2017,3.0,3,8183770,1
1/12/2017,2049,41,Female,C23,Bachelor,100888,24/10/2011,14/12/2017,,3,17600760,2
1/12/2017,2050,35,Male,C29,Master,92796,31/10/2016,,2.0,2,16924970,4
1/12/2017,2052,36,Male,C18,Master,73177,,,2.0,2,4318000,3
1/9/2017,2053,31,Female,C24,Master,46979,5/6/2017,27/9/2017,3.0,3,428840,1
1/9/2017,2054,27,Male,C28,College,56208,7/7/2017,25/9/2017,2.0,2,0,1
1/12/2017,2055,33,Male,C10,College,42260,2/1/2016,,3.0,3,11244630,2
1/11/2017,2056,30,Male,C23,College,100412,29/5/2017,15/11/2017,3.0,3,781740,1
1/6/2016,2057,32,Female,C27,Bachelor,40198,30/10/2015,8/6/2016,2.0,2,576430,1
1/12/2017,2058,34,Female,C8,Master,57449,26/9/2017,,1.0,1,764970,2
1/11/2017,2059,37,Female,C20,Bachelor,67669,8/9/2017,22/11/2017,2.0,2,0,1
1/12/2017,2060,30,Male,C14,Master,62011,18/12/2017,,2.0,2,0,1
1/10/2017,2061,42,Female,C15,Bachelor,57975,6/6/2016,4/10/2017,2.0,2,7600110,1
1/12/2017,2062,27,Male,C10,Master,92401,31/3/2017,18/12/2017,2.0,2,7753333,1
1/7/2017,2063,33,Male,C18,Master,55473,27/4/2017,10/7/2017,2.0,2,0,1
1/9/2016,2064,27,Male,C5,Master,78564,1/10/2015,1/9/2016,2.0,2,2455760,1
1/1/2016,2065,36,Female,C11,College,44146,4/12/2015,15/1/2016,2.0,2,0,1
1/6/2016,2066,37,Female,C29,Master,63181,21/2/2013,3/6/2016,2.0,2,2500570,1
1/11/2017,2067,27,Female,C25,Master,21792,23/6/2017,14/11/2017,1.0,1,337170,1
1/1/2016,2068,37,Male,C11,Bachelor,39750,12/6/2015,2/1/2016,1.0,1,0,1
1/2/2016,2069,42,Female,C23,College,30999,12/6/2015,10/2/2016,1.0,1,0,1
1/12/2017,2070,32,Male,C6,College,82773,30/1/2012,,2.0,4,25008083,2
1/10/2017,2071,34,Female,C3,Bachelor,80535,28/6/2017,14/10/2017,2.0,2,3630980,4
1/10/2016,2073,21,Male,C27,College,42380,31/12/2015,7/10/2016,1.0,1,1000130,2
1/9/2016,2074,25,Male,C18,Bachelor,47487,17/8/2016,17/9/2016,2.0,2,0,1
1/12/2017,2076,40,Female,C15,Master,88731,15/8/2013,,1.0,2,19132220,2
1/12/2017,2078,35,Female,C12,College,83028,29/5/2017,,3.0,3,7909650,4
1/12/2017,2082,29,Male,C24,Master,65726,30/5/2017,,2.0,2,1643120,1
1/5/2017,2083,37,Female,C17,Master,46515,6/6/2016,15/5/2017,1.0,1,2199640,1
1/11/2017,2084,26,Female,C17,Master,42405,12/10/2017,14/11/2017,2.0,2,0,1
1/7/2016,2085,30,Female,C22,Master,50787,18/7/2015,28/7/2016,1.0,1,3991680,1
1/1/2016,2086,45,Male,C9,College,29915,26/9/2015,23/1/2016,1.0,1,0,1
1/12/2017,2087,52,Male,C24,Master,102597,20/8/2012,,1.0,3,29736510,4
1/12/2017,2088,32,Female,C9,Bachelor,45264,27/12/2017,,1.0,1,0,1
1/12/2017,2089,33,Male,C29,College,38201,31/7/2017,,3.0,3,952840,2
